#MOBILE
Room	0
HpManaMove   16 16 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	7507
Level   1
Gold	0
Room	0
HpManaMove   16 16 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         3
Level        1
End

EndMobile

#MOBILE
Vnum	7508
Level   1
Gold	0
Room	0
HpManaMove   14 14 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	7579
Level   1
Gold	0
Room	0
HpManaMove   1106 1106 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	7500
Level   1
Gold	0
Room	7650
HpManaMove   17 17 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	7650
Level   1
Gold	0
Room	7650
HpManaMove   16 16 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	9014
Level   15
Gold	2
Room	9000
HpManaMove   177 177 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	9005
Level   30
Gold	0
Room	0
HpManaMove   336 336 0 0 1000 1000
Position 8
Flags 75
AffectedBy   0
#OBJECT
Vnum         50
WearLoc      16
Level        27
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	9005
Level   30
Gold	0
Room	0
HpManaMove   318 318 0 0 1000 1000
Position 8
Flags 75
AffectedBy   0
#OBJECT
Vnum         50
WearLoc      16
Level        29
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	9005
Level   29
Gold	0
Room	0
HpManaMove   324 324 0 0 1000 1000
Position 8
Flags 75
AffectedBy   0
#OBJECT
Vnum         50
WearLoc      16
Level        28
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	9005
Level   31
Gold	0
Room	0
HpManaMove   354 354 0 0 1000 1000
Position 8
Flags 75
AffectedBy   0
#OBJECT
Vnum         50
WearLoc      16
Level        28
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	9001
Level   9
Gold	0
Room	0
HpManaMove   118 118 0 0 1000 1000
Position 8
Flags 67108931
AffectedBy   0
#OBJECT
Vnum         133
Timer        20
Values       20 20 0 0 0 0
End

#OBJECT
Vnum         134
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         56
ExtraFlags   8192
Level        5
Values       12 1 4 6 300 300
End

EndMobile

#MOBILE
Vnum	9014
Level   15
Gold	2
Room	9007
HpManaMove   162 162 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	9014
Level   15
Gold	2
Room	9007
HpManaMove   153 153 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	9013
Level   35
Gold	0
Room	0
HpManaMove   374 374 0 0 1000 1000
Position 8
Flags 8398915
AffectedBy   2
#OBJECT
Vnum         9020
Level        31
End

EndMobile

#MOBILE
Vnum	9004
Level   9
Gold	0
Room	9062
HpManaMove   118 118 0 0 1000 1000
Position 8
Flags 67108869
AffectedBy   0
EndMobile

#MOBILE
Vnum	9014
Level   16
Gold	2
Room	9062
HpManaMove   180 180 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	9003
Level   10
Gold	0
Room	0
HpManaMove   104 104 0 0 1000 1000
Position 8
Flags 67108931
AffectedBy   0
#OBJECT
Vnum         9004
ExtraFlags   8192
Timer        100
Values       100 100 0 0 0 0
End

#OBJECT
Vnum         9003
ExtraFlags   8192
Timer        100
Values       100 100 0 0 0 0
End

#OBJECT
Vnum         9005
ExtraFlags   8192
Timer        100
Values       100 100 0 0 0 0
End

#OBJECT
Vnum         133
Timer        20
Values       20 20 0 0 0 0
End

#OBJECT
Vnum         134
Values       10 10 0 0 0 0
End

EndMobile

#MOBILE
Vnum	9002
Level   30
Gold	0
Room	0
HpManaMove   336 336 0 0 1000 1000
Position 8
Flags 67108931
AffectedBy   0
#OBJECT
Vnum         9007
ExtraFlags   8192
Values       15 15 3 0 0 0
End

#OBJECT
Vnum         9009
ExtraFlags   8192
Values       10 10 1 0 0 0
End

#OBJECT
Vnum         9008
ExtraFlags   8192
Values       10 10 8 0 0 0
End

#OBJECT
Vnum         9006
ExtraFlags   8192
Values       15 20 5 0 0 0
End

EndMobile

#MOBILE
Vnum	9009
Level   36
Gold	0
Room	0
HpManaMove   388 388 0 0 1000 1000
Position 8
Flags 67
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	9010
Level   2
Gold	0
Room	0
HpManaMove   35 35 0 0 1000 1000
Position 8
Flags 67
AffectedBy   0
#OBJECT
Vnum         3
Level        1
End

EndMobile

#MOBILE
Vnum	9011
Level   36
Gold	0
Room	0
HpManaMove   374 374 0 0 1000 1000
Position 8
Flags 33554443
AffectedBy   4194304
#OBJECT
Vnum         50
ExtraFlags   8192
WearLoc      16
Level        5
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	9012
Level   9
Gold	0
Room	0
HpManaMove   102 102 0 0 1000 1000
Position 8
Flags 67
AffectedBy   0
EndMobile

#MOBILE
Vnum	9500
Level   1
Gold	0
Room	9500
HpManaMove   18 18 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	9703
Level   28
Gold	0
Room	0
HpManaMove   420 420 0 0 1000 1000
Position 8
Flags 131139
AffectedBy   0
EndMobile

#MOBILE
Vnum	9703
Level   28
Gold	0
Room	0
HpManaMove   410 410 0 0 1000 1000
Position 8
Flags 131139
AffectedBy   0
EndMobile

#MOBILE
Vnum	9710
Level   21
Gold	0
Room	0
HpManaMove   216 216 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	9709
Level   27
Gold	0
Room	0
HpManaMove   305 305 0 0 1000 1000
Position 8
Flags 131139
AffectedBy   0
EndMobile

#MOBILE
Vnum	9711
Level   9
Gold	0
Room	9707
HpManaMove   812 812 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	9713
Level   2
Gold	0
Room	0
HpManaMove   24 24 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         9818
Values       60 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	9714
Level   1
Gold	0
Room	0
HpManaMove   720 720 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         9817
ExtraFlags   8192
Timer        40
Values       40 40 0 0 0 0
End

EndMobile

#MOBILE
Vnum	9721
Level   35
Gold	2
Room	0
HpManaMove   420 420 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	9720
Level   30
Gold	0
Room	0
HpManaMove   336 336 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	9711
Level   10
Gold	0
Room	9724
HpManaMove   814 814 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	9711
Level   9
Gold	0
Room	9726
HpManaMove   820 820 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	9711
Level   11
Gold	0
Room	9728
HpManaMove   802 802 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	9711
Level   11
Gold	0
Room	9731
HpManaMove   806 806 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	9711
Level   10
Gold	0
Room	9731
HpManaMove   816 816 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	9711
Level   10
Gold	0
Room	9733
HpManaMove   802 802 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	9738
Level   9
Gold	0
Room	0
HpManaMove   90 90 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	9746
Level   2
Gold	0
Room	9746
HpManaMove   32 32 0 0 1000 1000
Position 4
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	9750
Level   25
Gold	0
Room	0
HpManaMove   300 300 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         1241
Level        23
End

EndMobile

#MOBILE
Vnum	9817
Level   1
Gold	0
Room	0
HpManaMove   2140 2140 0 0 1000 1000
Position 8
Flags 32843
AffectedBy   0
EndMobile

#MOBILE
Vnum	9818
Level   1
Gold	0
Room	0
HpManaMove   2400 2400 0 0 1000 1000
Position 8
Flags 32843
AffectedBy   0
EndMobile

#MOBILE
Vnum	9818
Level   2
Gold	0
Room	0
HpManaMove   2200 2200 0 0 1000 1000
Position 8
Flags 32843
AffectedBy   0
EndMobile

#MOBILE
Vnum	9812
Level   2
Gold	0
Room	0
HpManaMove   1900 1900 0 0 1000 1000
Position 6
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	9816
Level   2
Gold	0
Room	0
HpManaMove   2370 2370 0 0 1000 1000
Position 8
Flags 32843
AffectedBy   0
#OBJECT
Vnum         9812
Level        1
End

#OBJECT
Vnum         9816
Level        1
End

EndMobile

#MOBILE
Vnum	9715
Level   20
Gold	0
Room	9817
HpManaMove   236 236 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	9835
Level   19
Gold	0
Room	0
HpManaMove   216 216 0 0 1000 1000
Position 8
Flags 33554435
AffectedBy   0
#OBJECT
Vnum         9835
Level        5
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         9821
Level        5
Values       5 5 0 0 0 0
End

EndMobile

#MOBILE
Vnum	7700
Level   1
Gold	0
Room	0
HpManaMove   11 11 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	7701
Level   1
Gold	0
Room	0
HpManaMove   17 17 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	7702
Level   1
Gold	0
Room	0
HpManaMove   15 15 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	7703
Level   1
Gold	0
Room	0
HpManaMove   11 11 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	7704
Level   1
Gold	0
Room	7704
HpManaMove   19 19 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	228
Level   10
Gold	0
Room	0
HpManaMove   108 108 0 0 1000 1000
Position 8
Flags 75
AffectedBy   0
#OBJECT
Vnum         50
WearLoc      16
Level        8
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	236
Level   37
Gold	100
Room	231
HpManaMove   423 423 0 0 1000 1000
Position 8
Flags 4161
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	230
Level   9
Gold	0
Room	0
HpManaMove   104 104 0 0 1000 1000
Position 8
Flags 67108931
AffectedBy   0
#OBJECT
Vnum         768
Values       2000 0 0 0 0 0
End

#OBJECT
Vnum         151
Values       1000 0 0 0 0 0
End

#OBJECT
Vnum         52
ExtraFlags   8192
Level        5
Values       12 6 6 6 2000 2000
End

#OBJECT
Vnum         1068
ExtraFlags   8192
Level        5
Values       12 10 10 6 100 100
End

#OBJECT
Vnum         50
ExtraFlags   8192
Level        5
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	229
Level   15
Gold	0
Room	0
HpManaMove   162 162 0 0 1000 1000
Position 8
Flags 67108939
AffectedBy   0
#OBJECT
Vnum         50
WearLoc      16
Level        13
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	232
Level   16
Gold	0
Room	0
HpManaMove   171 171 0 0 1000 1000
Position 8
Flags 67108931
AffectedBy   0
#OBJECT
Vnum         140
ExtraFlags   8192
End

#OBJECT
Vnum         143
ExtraFlags   8192
End

#OBJECT
Vnum         764
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         133
Timer        20
Values       20 20 0 0 0 0
End

#OBJECT
Vnum         134
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         139
Values       5000 0 0 0 0 0
End

#OBJECT
Vnum         148
ExtraFlags   8192
End

EndMobile

#MOBILE
Vnum	4503
Level   35
Gold	0
Room	0
HpManaMove   7360 7360 0 0 1000 1000
Position 8
Flags 1086467
AffectedBy   0
EndMobile

#MOBILE
Vnum	4502
Level   30
Gold	0
Room	0
HpManaMove   336 336 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	4506
Level   1
Gold	0
Room	4509
HpManaMove   500 500 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	4507
Level   24
Gold	0
Room	4511
HpManaMove   5250 5250 0 0 1000 1000
Position 8
Flags 4097
AffectedBy   0
EndMobile

#MOBILE
Vnum	4508
Level   2
Gold	0
Room	0
HpManaMove   -13536 -13536 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	651
Level   1
Gold	0
Room	0
HpManaMove   1584 1584 0 0 1000 1000
Position 8
Flags 67112963
AffectedBy   4194304
#OBJECT
Vnum         651
WearLoc      18
Level        1
Values       100 2 6 6 2000 2000
End

#OBJECT
Vnum         651
WearLoc      16
Level        1
Values       100 2 6 6 2000 2000
End

EndMobile

#MOBILE
Vnum	652
Level   1
Gold	0
Room	653
HpManaMove   20 20 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	655
Level   30
Gold	0
Room	0
HpManaMove   306 306 0 0 1000 1000
Position 8
Flags 1027
AffectedBy   0
EndMobile

#MOBILE
Vnum	4554
Level   30
Gold	0
Room	0
HpManaMove   360 360 0 0 1000 1000
Position 8
Flags 11
AffectedBy   0
#OBJECT
Vnum         50
WearLoc      16
Level        28
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	4555
Level   30
Gold	0
Room	0
HpManaMove   348 348 0 0 1000 1000
Position 8
Flags 11
AffectedBy   0
#OBJECT
Vnum         50
WearLoc      16
Level        28
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	4552
Level   29
Gold	0
Room	0
HpManaMove   330 330 0 0 1000 1000
Position 8
Flags 11
AffectedBy   0
#OBJECT
Vnum         4556
Level        28
End

#OBJECT
Vnum         50
WearLoc      16
Level        26
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	4553
Level   30
Gold	0
Room	0
HpManaMove   330 330 0 0 1000 1000
Position 8
Flags 11
AffectedBy   0
#OBJECT
Vnum         4556
Level        29
End

#OBJECT
Vnum         50
WearLoc      16
Level        28
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	4556
Level   24
Gold	0
Room	0
HpManaMove   285 285 0 0 1000 1000
Position 8
Flags 11
AffectedBy   0
#OBJECT
Vnum         4556
Level        22
End

#OBJECT
Vnum         50
WearLoc      16
Level        21
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	4560
Level   27
Gold	1000
Room	0
HpManaMove   310 310 0 0 1000 1000
Position 8
Flags 11
AffectedBy   0
#OBJECT
Vnum         50
WearLoc      16
Level        25
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	4569
Level   12
Gold	0
Room	0
HpManaMove   140 140 0 0 1000 1000
Position 8
Flags 67108875
AffectedBy   0
#OBJECT
Vnum         134
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         133
Timer        20
Values       20 20 0 0 0 0
End

EndMobile

#MOBILE
Vnum	4575
Level   36
Gold	0
Room	0
HpManaMove   400 400 0 0 1000 1000
Position 8
Flags 75
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	9006
Level   31
Gold	0
Room	4573
HpManaMove   318 318 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	4576
Level   5
Gold	0
Room	4576
HpManaMove   58 58 0 0 1000 1000
Position 8
Flags 133
AffectedBy   0
EndMobile

#MOBILE
Vnum	4551
Level   10
Gold	0
Room	0
HpManaMove   104 104 0 0 1000 1000
Position 8
Flags 1048579
AffectedBy   0
EndMobile

#MOBILE
Vnum	4558
Level   21
Gold	0
Room	0
HpManaMove   204 204 0 0 1000 1000
Position 8
Flags 11
AffectedBy   0
#OBJECT
Vnum         50
WearLoc      16
Level        20
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	4557
Level   29
Gold	0
Room	0
HpManaMove   330 330 0 0 1000 1000
Position 8
Flags 67108875
AffectedBy   0
EndMobile

#MOBILE
Vnum	4559
Level   27
Gold	0
Room	0
HpManaMove   310 310 0 0 1000 1000
Position 8
Flags 75
AffectedBy   0
#OBJECT
Vnum         4559
Level        24
End

#OBJECT
Vnum         4564
Level        26
End

#OBJECT
Vnum         50
WearLoc      16
Level        25
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	4564
Level   10
Gold	0
Room	0
HpManaMove   108 108 0 0 1000 1000
Position 8
Flags 33554499
AffectedBy   0
EndMobile

#MOBILE
Vnum	4564
Level   10
Gold	0
Room	0
HpManaMove   118 118 0 0 1000 1000
Position 8
Flags 33554499
AffectedBy   0
EndMobile

#MOBILE
Vnum	4564
Level   9
Gold	0
Room	0
HpManaMove   106 106 0 0 1000 1000
Position 8
Flags 33554499
AffectedBy   0
EndMobile

#MOBILE
Vnum	4565
Level   16
Gold	0
Room	0
HpManaMove   180 180 0 0 1000 1000
Position 8
Flags 33554499
AffectedBy   0
EndMobile

#MOBILE
Vnum	4565
Level   15
Gold	0
Room	0
HpManaMove   159 159 0 0 1000 1000
Position 8
Flags 33554499
AffectedBy   0
EndMobile

#MOBILE
Vnum	4565
Level   14
Gold	0
Room	0
HpManaMove   162 162 0 0 1000 1000
Position 8
Flags 33554499
AffectedBy   0
EndMobile

#MOBILE
Vnum	4567
Level   20
Gold	0
Room	0
HpManaMove   236 236 0 0 1000 1000
Position 8
Flags 33554499
AffectedBy   0
EndMobile

#MOBILE
Vnum	4567
Level   20
Gold	0
Room	0
HpManaMove   220 220 0 0 1000 1000
Position 8
Flags 33554499
AffectedBy   0
EndMobile

#MOBILE
Vnum	4567
Level   19
Gold	0
Room	0
HpManaMove   224 224 0 0 1000 1000
Position 8
Flags 33554499
AffectedBy   0
EndMobile

#MOBILE
Vnum	4568
Level   25
Gold	0
Room	0
HpManaMove   260 260 0 0 1000 1000
Position 8
Flags 33554499
AffectedBy   0
EndMobile

#MOBILE
Vnum	4568
Level   26
Gold	0
Room	0
HpManaMove   260 260 0 0 1000 1000
Position 8
Flags 33554499
AffectedBy   0
EndMobile

#MOBILE
Vnum	4568
Level   25
Gold	0
Room	0
HpManaMove   265 265 0 0 1000 1000
Position 8
Flags 33554499
AffectedBy   0
EndMobile

#MOBILE
Vnum	4570
Level   30
Gold	0
Room	0
HpManaMove   318 318 0 0 1000 1000
Position 8
Flags 134217803
AffectedBy   0
EndMobile

#MOBILE
Vnum	4570
Level   30
Gold	0
Room	0
HpManaMove   342 342 0 0 1000 1000
Position 8
Flags 134217803
AffectedBy   0
EndMobile

#MOBILE
Vnum	4570
Level   30
Gold	0
Room	0
HpManaMove   336 336 0 0 1000 1000
Position 8
Flags 134217803
AffectedBy   0
EndMobile

#MOBILE
Vnum	4571
Level   36
Gold	0
Room	0
HpManaMove   416 416 0 0 1000 1000
Position 8
Flags 33554499
AffectedBy   0
EndMobile

#MOBILE
Vnum	4572
Level   1
Gold	0
Room	0
HpManaMove   20 20 0 0 1000 1000
Position 8
Flags 67
AffectedBy   0
EndMobile

#MOBILE
Vnum	4573
Level   25
Gold	0
Room	4622
HpManaMove   255 255 0 0 1000 1000
Position 8
Flags 1
AffectedBy   4194336
EndMobile

#MOBILE
Vnum	4574
Level   10
Gold	0
Room	0
HpManaMove   110 110 0 0 1000 1000
Position 8
Flags 3
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	28601
Level   11
Gold	20
Room	0
HpManaMove   128 128 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	28601
Level   10
Gold	20
Room	0
HpManaMove   140 140 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	28601
Level   11
Gold	20
Room	0
HpManaMove   134 134 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	28601
Level   9
Gold	20
Room	0
HpManaMove   122 122 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	28604
Level   1
Gold	0
Room	28602
HpManaMove   31 31 0 0 1000 1000
Position 8
Flags 129
AffectedBy   0
EndMobile

#MOBILE
Vnum	28604
Level   1
Gold	0
Room	28602
HpManaMove   31 31 0 0 1000 1000
Position 8
Flags 129
AffectedBy   0
EndMobile

#MOBILE
Vnum	28604
Level   1
Gold	0
Room	28603
HpManaMove   31 31 0 0 1000 1000
Position 8
Flags 129
AffectedBy   0
EndMobile

#MOBILE
Vnum	28604
Level   2
Gold	0
Room	28603
HpManaMove   31 31 0 0 1000 1000
Position 8
Flags 129
AffectedBy   0
EndMobile

#MOBILE
Vnum	28604
Level   1
Gold	0
Room	28603
HpManaMove   31 31 0 0 1000 1000
Position 8
Flags 129
AffectedBy   0
EndMobile

#MOBILE
Vnum	28604
Level   1
Gold	0
Room	28603
HpManaMove   31 31 0 0 1000 1000
Position 8
Flags 129
AffectedBy   0
EndMobile

#MOBILE
Vnum	9008
Level   36
Gold	0
Room	28606
HpManaMove   409 409 0 0 1000 1000
Position 8
Flags 4105
AffectedBy   0
EndMobile

#MOBILE
Vnum	28602
Level   51
Gold	0
Room	0
HpManaMove   567 567 0 0 1000 1000
Position 8
Flags 1027
AffectedBy   0
EndMobile

#MOBILE
Vnum	28608
Level   40
Gold	200
Room	0
HpManaMove   432 432 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         28605
ExtraFlags   8192
Values       15 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	28600
Level   41
Gold	200
Room	0
HpManaMove   472 472 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         28603
ExtraFlags   532480
Level        10
Values       12 6 8 9 1000 1000
End

#OBJECT
Vnum         28600
ExtraFlags   532480
Level        12
Values       12 6 7 9 110 110
End

#OBJECT
Vnum         28602
ExtraFlags   532480
Values       10 0 0 0 0 0
End

#OBJECT
Vnum         28601
Values       100 500 0 0 100 100
End

EndMobile

#MOBILE
Vnum	28603
Level   9
Gold	20
Room	28617
HpManaMove   138 138 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	28603
Level   9
Gold	20
Room	28625
HpManaMove   128 128 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	28606
Level   91
Gold	420
Room	0
HpManaMove   1044 1044 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         28602
WearLoc      12
Level        30
Values       10 0 0 0 0 0
End

#OBJECT
Vnum         28602
Level        31
Values       10 0 0 0 0 0
End

#OBJECT
Nest         1
Vnum         28601
Level        30
Values       100 500 0 0 100 100
End

#OBJECT
Vnum         28600
WearLoc      16
Level        31
Values       12 6 7 9 110 110
End

EndMobile

#MOBILE
Vnum	28603
Level   10
Gold	20
Room	28632
HpManaMove   136 136 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	28607
Level   90
Gold	420
Room	0
HpManaMove   936 936 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         28602
WearLoc      12
Level        30
Values       10 0 0 0 0 0
End

#OBJECT
Nest         1
Vnum         28601
Level        31
Values       100 500 0 0 100 100
End

#OBJECT
Vnum         28600
WearLoc      16
Level        31
Values       12 6 7 9 110 110
End

EndMobile

#MOBILE
Vnum	28605
Level   90
Gold	450
Room	0
HpManaMove   936 936 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	28704
Level   1
Gold	0
Room	28704
HpManaMove   19 19 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	10702
Level   1
Gold	0
Room	0
HpManaMove   2032 2032 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         10702
WearLoc      18
Level        1
Values       100 2 6 6 1001 1001
End

#OBJECT
Vnum         10702
WearLoc      16
Level        1
Values       100 2 6 6 1000 1000
End

EndMobile

#MOBILE
Vnum	10702
Level   1
Gold	0
Room	0
HpManaMove   2200 2200 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         10702
WearLoc      16
Level        1
Values       100 2 6 6 1001 1001
End

#OBJECT
Vnum         10702
WearLoc      18
Level        1
Values       100 2 6 6 1000 1000
End

EndMobile

#MOBILE
Vnum	10704
Level   35
Gold	0
Room	0
HpManaMove   5160 5160 0 0 1000 1000
Position 8
Flags 1086467
AffectedBy   0
EndMobile

#MOBILE
Vnum	10705
Level   29
Gold	0
Room	0
HpManaMove   318 318 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	10701
Level   1
Gold	0
Room	10900
HpManaMove   20 20 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	10900
Level   1
Gold	0
Room	10900
HpManaMove   15 15 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
#OBJECT
Vnum         10702
Level        1
Values       100 2 6 6 999 999
End

#OBJECT
Vnum         10702
Level        1
Values       100 2 6 6 1000 1000
End

EndMobile

#MOBILE
Vnum	7814
Level   4
Gold	3
Room	7801
HpManaMove   54 54 0 0 1000 1000
Position 8
Flags 5
AffectedBy   0
EndMobile

#MOBILE
Vnum	7820
Level   14
Gold	0
Room	7802
HpManaMove   150 150 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	7801
Level   7
Gold	15
Room	0
HpManaMove   71 71 0 0 1000 1000
Position 4
Flags 67
AffectedBy   0
#OBJECT
Vnum         50
WearLoc      16
Level        5
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	7814
Level   5
Gold	3
Room	7803
HpManaMove   62 62 0 0 1000 1000
Position 8
Flags 5
AffectedBy   0
EndMobile

#MOBILE
Vnum	7814
Level   4
Gold	3
Room	7803
HpManaMove   58 58 0 0 1000 1000
Position 8
Flags 5
AffectedBy   0
EndMobile

#MOBILE
Vnum	7814
Level   4
Gold	3
Room	7803
HpManaMove   80 80 0 0 1000 1000
Position 8
Flags 5
AffectedBy   0
EndMobile

#MOBILE
Vnum	7802
Level   23
Gold	0
Room	0
HpManaMove   242 242 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         74
WearLoc      16
Level        22
Values       12 5 10 11 1000 1000
End

EndMobile

#MOBILE
Vnum	7802
Level   23
Gold	0
Room	0
HpManaMove   242 242 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         74
WearLoc      16
Level        21
Values       12 5 10 11 999 999
End

#OBJECT
Vnum         3
Level        21
End

EndMobile

